time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.2547754865799614,0.3506333392176441,15.900088332687822,6.2659284034547795,6.267716376276601,0.0,0.3655448838156402,0.24347012499402912,4.64950978088044,0.010685403110471597,0.019938485545348616,0.0,447.01791719601925,446.48426937286786,445.33564722016354,446.1427704938293
2.520000000000002,0.2769972077642825,0.36490820109769473,16.180604259712652,6.266542174484261,6.269196704479885,0.0,0.3750459903673317,0.23242333363520787,4.700814001839258,0.009301790068542256,0.03276697592034322,0.0,442.2132816454624,443.2689705054168,441.05834569434495,440.94392153063944
2.580000000000002,0.2997701606927845,0.3785168964097927,16.465119404352237,6.267141330816038,6.271269335951368,0.0,0.38384490527287235,0.2212644208579107,4.78268952546859,0.011320291631158592,0.037879115441835955,0.0,452.17943478966765,452.5915949851028,451.2924462709184,451.45523671531316
2.640000000000002,0.3230202539001852,0.3914791368212527,16.753896010430648,6.267677048988077,6.273630990851672,0.0,0.3909300993864402,0.2108745389848108,4.842948849370104,0.0036556923113148345,0.04217032658562323,0.0,445.3000223839797,445.65173229484043,446.5133324298407,445.887416909088
2.700000000000002,0.34669894575755245,0.40374065320933517,17.051871108527575,6.267764698410783,6.275848708019076,0.0,0.39805105793055157,0.19787957445960483,5.088500351580776,-0.0033367836795902984,0.023707158769915693,0.0,501.5107035289551,500.16816179692375,501.65939874249676,501.1513235590262
2.760000000000002,0.37073289501645257,0.41527062309474255,17.361592900060742,6.268478187228608,6.277120602580419,0.0,0.40292715271461144,0.186503263289026,5.234903156976685,0.03196394889222391,0.01563833925703177,0.0,474.90397749904156,474.28455474835,473.49389805719574,476.20221226369534
2.820000000000002,0.3950305048700595,0.426147111259061,17.67968721166625,6.270179406929433,6.27805337407602,0.0,0.4068884177881498,0.17625154415824892,5.3676289152151275,0.019926869580219813,0.015361264056733461,0.0,471.3707949034661,471.3492653317174,473.06990557546453,472.14216521005284
2.880000000000002,0.4195325011549101,0.4364751674479878,18.003220437921524,6.271366872758199,6.279328042707135,0.0,0.4097366989274007,0.16813380038658543,5.416583177862098,0.019518182664446798,0.030977704901009033,0.0,446.9580254431158,448.22915254960554,447.83766026771167,447.80437398772716
2.940000000000002,0.4441777883636136,0.4463348357333224,18.33004823629144,6.272359967873452,6.282060430952814,0.0,0.41153949166684367,0.16063111565253932,5.477391952392884,0.009837796421241472,0.06500742695207833,0.0,451.004048266657,453.74571309465404,451.762084103465,450.9806382786577
3.000000000000002,0.4688710312596224,0.4557676232456121,18.65998608112875,6.272871271226833,0.0027297892729158946,0.0,0.4112022530878582,0.15384974230066603,5.5203368347401645,0.0057502914380772934,0.06267378220790609,0.0,446.9726827159709,446.7854203665721,447.0733293293258,446.7399866549876
